text,label,,,
@jackmartin67 I've turned around and taken the long way home 3 times this week because I'm scared to take my car through floods lool,1,,,
Started to think my car was a boat on the way home! So many floods,1,,,
..there's this condo i like but its in a part of town that floods really bad. like..flood the parking lot and water in your car bad.,1,,,
@martinlewes 2 of 2 wrong message to the public. all these years on and we are still seeing cars driving through floods and fatalities.,1,,,
"Anyone driving through brading to ryde watch out there's a fuck load of deep floods about , and cars broke down !",1,,,
There's absolute scenes at Yeovil Junction as a car gets stuck in the flood. Followed by people wading in knee high water.,1,,,
Nearly just got stranded in my car in a flood... Fuck. #needa4x4,1,,,
"Meeting Lane, Lympstone flooded.  Car attempted getting through and has broken down please do not drive through flood water #devonroads",1,,,
Mums taking the truck to trowbridge instead of my car in cause there's floods hahaha,1,,,
And Dave was trying to open the door and flood the whole car @Nlittlejohn23 @DRyerseee,1,,,
Car stuck in flood at caundle marsh on sherborne to sturminster newton road. Other roads also severely flooded. #becarefuloutthere #dorset,1,,,
"7 foot deep flood down one exit, other 2 are flooded & the other is blocked by my neighbour's car.. Ohhhh dear  #rainsabitch #housebound",1,,,
Floods!! Car stuck in the water scary!!,1,,,
"fuck, can't get home cause my cars too low for the floods in the road",1,,,
I hate when it rains because my car basically floods... #jeepprobz,1,,,
"Just drove through the worst flood I've ever seen, probably wrecked my car and i am officially freaked out :'(",1,,,
"Incident 23rd Dec 15:23. Crew from #Peterchurch rescued 1 adult and 2 children from car in flood water, #Vowchurch Hereford",1,,,
"It's taken me 5 and a half hours to get home,  3 car crashes, ridiculous winds and flash floods",1,,,
@Anneliese_xo I think it's gonna flood. The car park behind boots was really bad when I went to the car. Did you see the river in town?,1,,,
Just been swimming with my car down the country lanes back from work #floods,1,,,
Just a #little #flood for the #cars in the #rain http://instagram.com/p/iROmsJiWjj/ ,1,,,
"Looking out of the window: cars flying through the air, floods creeping up to the 2nd floor window... pleased I didn't cycle commute today!",1,,,
"Beat the weather, full car parks, floods and falling rooftops. Shop local...",1,,,
Abysmal weather around the UK today. Here are some top tips for driving in #floods... http://cars.uk.msn.com/features/winter-motoring-guide/tips-for-driving-in-floods … and strong winds,1,,,
"RT @EnvAgency: Worryingly 42% drivers would follow the car in front through a flood. Steer clear, stay safe. INFOGRAPHIC:...",1,,,
Warning - @CornwallCouncil advises not to drive through flood water. Over past few days a number of people have had to be rescued from cars,1,,,
"“@AASORT: FLOOD FACT Just one foot of flowing water enough to move  car. #ThinkDon'tSink"" 
Britten: hierin lekker praktisch en down to earth",1,,,
A woman is rescued from flood waters by a resident standing on top of her car during heavy rain in Chalandri... http://fb.me/31idRnzGe ,0,,,
The flood is intense out here boi ! Cars buried in water and ish. I'm going to be mad late to work,1,,,
Stuck in the car cause it decided to flood. I hate rain right now.,1,,,
"Car in a field. (Well, the top of the car in the field!) #Indiana #flood #MonroeCo #INwx http://instagram.com/p/iPpssAEOLd/ ",1,,,
"I just had a dream about fast cars,crooked cops, A sexyfemale judge,Villagepeople,a man-made flood& A cross country trip....",1,,,
Let's see how many people get trapped outside my house because on the flood...so far were at 2 cars.,0,,,
@pantiesg lmaoooooo! There would be no flood if ur car didn't break down lol,1,,,
Good to know my car can drive thru floods ,0,,,
State of NJ charges those selling flood damages cars from super storm Sandy,1,,,
Hancock County rescues drivers overnight: Flooded out houses and mobile homes and flood trapped car... http://q.gs/5FcVc  #fortwayne,0,,,
“@janiahart: I need my hair done but my moms car is stuck in a flood I'm shitty /:” lol that's all yu worried about not is the car ok tho ,1,,,
"which 75% exactly? >> RT @itvnews: Three-quarters of cars that get stuck in flood waters are written-off, says AA http://itv.co/1cJlXq9 ",1,,,
This flood has taught me I should really start wearing boots. Just had to go walk out into 3 feet of water with sandals and push the car. ,1,,,
"*car stuck in floods on news*

Grandma - ""Now, why would anyone go drive in that high water? That is really... Weird."" 

#crackingmeup",1,,,
@evdelen OK so I guess the search is on. He's probably hiding in his car like his was during July flood,1,,,
VIDEO: Car drives through Flood Easily | Watch: http://ift.tt/1d0Syvh  via Youtube,1,,,
So my car went through quite a bad flood yesterday and is basically fucked. Not sure if it'll start again or not. Great.,1,,,
@JBrosky out in the country we have flood lights to work on our cars at night so it's never a bad time to wash a car! Haha,1,,,
Rediculus weather. Drove through two flash flood road lakes apologizing to my car the whole time #notgoodformycar #almostgotatuck,0,,,
why are they just now saying there's a flash flood warning.. pretty sure i knew it was flooded when my dad's car got swept off the road,1,,,
"#Muncie forecasted = 2"" more #rain tonight. Some city streets & houses flooded, cars abandoned. White R ~3ft+ #flood stage, obv not crested.",1,,,
@dezi_lamon thank god girl! Now get in your car and look for a flood! Bc we are ,41630.2256944444,1,,
Flash flood. I'm sure as hell not leaving the bar to walk through the rain to the car anytime soon.,1,,,
That car dead #flood pic.twitter.com/PLeTbuN30G,1,,,
i really hope i didn't hurt my car drivin' through that flood. ,1,,,
"The town of #Ellettsville was hit by a flash flood of biblical proportions. Got wet, it did. I watched my car float. Not good.",1,,,
Trapped in the car because someone literally opened the flood gates and I can't get out. This is not a joke. Send help. Or Sharkeisha.,1,,,
Breaking News: WHIO reports a flood fatality on Hempstead Station Rd in Kettering due to a car being submerged.... http://fb.me/SqyB3Uc4 ,0,,,
"My car needs a ""turn in to boat"" button because it apparently can't handle flood waters on its own. #monsoonprobs",1,,,
Found a way home around Ellettsville flood waters - Vernal Pike to Thomas Rd. Home to no power and with flat tire on car. #indianaweather,1,,,
Err:509,1,,,
So I have to spend the night worrying about the potential damage to my car due to the flood water...,1,,,
Every neighbor has been called and notified of the flood and cars are being redirected all thanks to Mario Sr.,1,,,
"Freezing rain, traffic, construction zones, monsoon rain, straight line winds, flood warning, & tornado warnings: Holiday car travel today.",1,,,
Please tell me someone didn't sink there car on Jones road with the flood... Bc that's what it looks like mad fire trucks and ambulances.,1,,,
"I've had THE WORST luck. A broken windshield, dropped my phone in the flood tonight, and lost my car key all in just two days. Awesome.",1,,,
"Perfect, my car can flood while I order Taco Bell. ",0,,,
So my car just got stuck behind the elementary school because the flood,1,,,
WE GOT STUCK IN A FUCKING FLOOD OF A FEW FEET OF WATER AND THE CAR WAS FLOATING,1,,,
"@AdrianVenzo  had 2 have clean underwear in case of fire, flood, a car, bus, or train accident & going to the doctors #ShamelesslyCaribbean",1,,,
"In the car. Our phones are going off for a flash flood notice. My say""It was your phones? I was looking for the reds and blues behind us",1,,,
"Once again, I'm so thankful that I keep some old towels in the car (when a toddler doesn't pee for 6 hours, the eventual flood is EPIC!)",0,,,
Yeeeaaah that flash flood warning scared the shit out of me in the car,1,,,
Well the drive to work was quite an experience. Police man driving my car through a huge flood wasn't the highlight. Crazyyyyyy weather!,1,,,
Where at?!?! Lol “@ThaRealLaceyJ: I'm stranded in my car in a flood”,1,,,
"@wurzel62 Wallington, Fareham. Residents car parking floods whenever there's a large high tide - happened this afternoon, for instance.",1,,,
FLOOD MY CAR OUT STUPID ASS RAIN,1,,,
If I get one more flash flood text im going to throw my phone out my car window,1,,,
Roads in #seaton blocked due to cars stuck in floods Cumbria FRS in attendance,1,,,
Flash Flood Warning issued until 3:30/be careful water is dangerous/only takes a small amount to sweep your car away pic.twitter.com/J1yFGBkHim,1,,,
We've been under flood warning since 9 am. Canoes are the new cars.,1,,,
"To my car enthusiast in the slammed scene y'all be safe with this rain , watch out with little floods ",1,,,
It's like a hurricane outside! Car alarms going off! So windy!! And starting to flood too! So glad I… http://instagram.com/p/iML5sGEi6m/ ,1,,,
Err:509,1,,,
Your car in a flood?  Need to junk your car?  We will pay you cash for your car and to it for free http://sell-junk-cars-Indianapolis.com  (317) 893-9008,1,,,
"There's a flood by the arc car wash just by the slip road turn on the oxford road, in kidlington.  Please be careful",1,,,
"my fellow Louisvillians, make sure your car is on higher ground that doesn't flood...",1,,,
"If you know of anyone who has a flood-damaged Proton car,here are 6 useful tips to share with your friends. 
http://bit.ly/18BqFsd ",1,,,
Some dude at the airport is screaming in his phone about getting his car towed. Sucks to be him.,1,,,
"Rob Ford says to call his office with any problems during this wknd's storm

Does this mean he won't be hiding in his car like in the flood?",1,,,
"Man: “Shit, just drove into a flood. It’s deep”
Me: “You ok?”
Man: “Yeah, I’m driving your car”",1,,,
I have to piss so bad I could flood the Mississippi right now. These cars In my way better get to steppin.,1,,,
It doesn’t take much water to flood your car engine and to suddenly find yourself at risk of harm #12daysofchristmas #alwaysoncall,1,,,
Horrible dream this morning. Flood got my car with me & my cat in it. Barely got away but couldn't save the cat. Woke up shaking. #tooreal,1,,,
"With such a downpour, Jurong East & Bt Batok is gonna flood! My car is getting a good undercarriage washing!",1,,,
"Guy's sitting in his car, window down. Theres a firetruck. Flood his car!! @abcnews24",1,,,
Can anyone tweet tomorrow re Hambridge road please - can we get through in normal car?! #Somerset #floods #roads,1,,,
"Flat car battery, flood caused by leaking yard sprinkler (under the path) and now my PC USB hub PSU has died, #honeydo #oneofthosedays",1,,,
I fixed my car this morning. Austin is now available to do stuff again. So let the invites flood in! (Even though I know they won't),0,,,
"Bringing a hot water bottle in the car, ohh yes ",1,,,
"To anyone thinking of driving through a deep flood for fun, dont bother it will write you car off as ive learnt today.",0,,,
I think the main reason I don't like when people drive my car is because the flood the engine and leave me stranded. Like right now.,1,,,
@wessexwater thankyou to Andy working Donyatt last night Rescued me from car in floods & made sure I was safe #hero #knightinshinningarmour,1,,,
PICTURES: Three people rescued after their car got stuck in fast flowing flood water http://bit.ly/1klQAZH   @Gazetteseries,0,,,
"PICTURES: Three people rescued after their car got stuck in fast flowing flood water
http://bit.ly/1klQAZH  @Gazetteseries",0,,,
@Henry_Clayton im experimental but thats a whole new level. My car is on the other side of a flood silly #liveonanisland#ARMBANDSREADYYY'G,1,,,
Paul Walker dies in a car crash. Red Hot at Sixfields burns down. What's next! Pitsford Reservoir floods!?,1,,,
"*sings* ""Dashing through the floods, in a two seat tiny smart car. Pretty sure I'm gonna drown. Should have got that Land Cruis-Ar""",1,,,
DanielEvans1 published Couple rescued from floods near Chew Magna: A couple had to be rescued from their car a... http://bit.ly/1kkVIgI ,1,,,
"If you know of anyone who has a flood-damaged Proton car, here are 6 useful tips to share with your friends. http://bit.ly/18BqFsd ",1,,,
Huhu . Basement masuk air and all the sports car learn how to survive in flood . Haha . Padahal paras tayar je,0,,,
